gene,essential,comment
PA14_42300,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42540,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42580,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_42990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43230,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43405,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43570,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43580,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43600,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43680,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_43970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44000,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44010,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44020,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44030,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44050,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44060,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44140,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44170,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44270,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44311,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44660,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44780,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_44990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45290,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45340,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45350,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45380,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45620,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_45980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46390,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46740,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_46990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47010,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47420,yes,"Manoil and Ausubel Overlap, 2005, LB"
